customer_key,customer_number,customer_name,age,age_category,total_orders,total_sales,spender_category,last_order_date,recency,total_quantities,total_products,life_span,average_order_value,average_monthly_spend
9171,AW00020171,"Bailey King",61,"Above 60",2,1903,"medium spender",2013-05-06,154,2,2,154,951.5000,12.3571
9172,AW00020172,"Kelli Gao",55,40-60,2,3142,"medium spender",2013-11-25,148,2,2,148,1571.0000,21.2297
9173,AW00020173,"Dennis Zhao",44,40-60,2,3142,"medium spender",2013-04-14,155,2,2,155,1571.0000,20.2710
9174,AW00020174,"Douglas Gonzalez",47,40-60,1,30,"low spender",2013-10-16,149,1,1,149,30.0000,0.2013
9175,AW00020175,"Alisha Lu",46,40-60,1,1120,"medium spender",2013-07-09,152,1,1,152,1120.0000,7.3684
9176,AW00020176,"Antonio Alexander",39,20-40,1,30,"low spender",2013-10-01,149,1,1,149,30.0000,0.2013
9177,AW00020177,"Kelvin Li",39,20-40,1,4,"low spender",2013-06-11,153,1,1,153,4.0000,0.0261
9178,AW00020178,"Deborah Anand",40,20-40,1,4,"low spender",2013-03-21,156,1,1,156,4.0000,0.0256
9179,AW00020179,"Denise Patel",41,40-60,1,25,"low spender",2013-06-01,153,1,1,153,25.0000,0.1634
9180,AW00020180,"Amanda Sanders",58,40-60,1,2443,"medium spender",2013-01-01,158,1,1,158,2443.0000,15.4620
9181,AW00020181,"Catherine Brooks",58,40-60,1,2443,"medium spender",2013-01-10,158,1,1,158,2443.0000,15.4620
9182,AW00020182,"Isabelle Price",58,40-60,2,5695,"high spender",2013-11-05,148,2,2,148,2847.5000,38.4797
9183,AW00020183,"Sophia Allen",46,40-60,1,2443,"medium spender",2013-01-29,158,1,1,158,2443.0000,15.4620
9184,AW00020184,"Jessica Richardson",59,40-60,1,70,"low spender",2013-04-26,155,1,1,155,70.0000,0.4516
9185,AW00020185,"Xavier Cooper",59,40-60,1,70,"low spender",2013-09-16,150,1,1,150,70.0000,0.4667
9186,AW00020186,"Connor Li",58,40-60,2,3191,"medium spender",2013-10-04,149,2,2,149,1595.5000,21.4161
9187,AW00020187,"Robert King",59,40-60,1,1120,"medium spender",2013-06-16,153,1,1,153,1120.0000,7.3203
9188,AW00020188,"Kimberly Watson",59,40-60,2,3191,"medium spender",2013-10-26,149,2,2,149,1595.5000,21.4161
9189,AW00020189,"Grace Hall",48,40-60,1,5,"low spender",2013-09-15,150,1,1,150,5.0000,0.0333
9190,AW00020190,"Angela Reed",53,40-60,1,1120,"medium spender",2013-06-20,153,1,1,153,1120.0000,7.3203
9191,AW00020191,"Chad Rai",53,40-60,1,1120,"medium spender",2013-06-28,153,1,1,153,1120.0000,7.3203
9192,AW00020192,"Amber Campbell",53,40-60,1,1120,"medium spender",2013-06-14,153,1,1,153,1120.0000,7.3203
9193,AW00020193,"Alyssa Gray",47,40-60,1,1120,"medium spender",2013-06-10,153,1,1,153,1120.0000,7.3203
9194,AW00020194,"Connor Campbell",59,40-60,1,1120,"medium spender",2013-06-23,153,1,1,153,1120.0000,7.3203
9195,AW00020195,"Blake Wilson",59,40-60,1,1120,"medium spender",2013-06-02,153,1,1,153,1120.0000,7.3203
9196,AW00020196,"Cameron Perry",59,40-60,1,1120,"medium spender",2013-06-27,153,1,1,153,1120.0000,7.3203
9197,AW00020197,"Olivia Johnson",60,40-60,1,1120,"medium spender",2013-06-23,153,1,1,153,1120.0000,7.3203
9198,AW00020198,"Sierra Evans",61,"Above 60",1,1120,"medium spender",2013-06-13,153,1,1,153,1120.0000,7.3203
9199,AW00020199,"Hailey Cook",61,"Above 60",1,2443,"medium spender",2013-02-20,157,1,1,157,2443.0000,15.5605
9200,AW00020200,"Noah Gonzales",61,"Above 60",1,2443,"medium spender",2013-01-28,158,1,1,158,2443.0000,15.4620
9201,AW00020201,"Chloe Harris",61,"Above 60",1,70,"low spender",2014-01-28,146,1,1,146,70.0000,0.4795
9202,AW00020202,"Alexandra Jones",60,40-60,1,22,"low spender",2013-12-08,147,1,1,147,22.0000,0.1497
9203,AW00020203,"Roy Blanco",50,40-60,1,70,"low spender",2013-09-22,150,1,1,150,70.0000,0.4667
9204,AW00020204,"Renee Carlson",55,40-60,1,2443,"medium spender",2013-01-30,158,1,1,158,2443.0000,15.4620
9205,AW00020205,"Bryce Cox",62,"Above 60",1,1120,"medium spender",2013-06-12,153,1,1,153,1120.0000,7.3203
9206,AW00020206,"Olivia Murphy",62,"Above 60",2,3169,"medium spender",2013-10-27,149,2,2,149,1584.5000,21.2685
9207,AW00020207,"Angel Bailey",56,40-60,1,1120,"medium spender",2013-06-12,153,1,1,153,1120.0000,7.3203
9208,AW00020208,"Austin Hayes",62,"Above 60",2,3169,"medium spender",2013-09-30,150,2,2,150,1584.5000,21.1267
9209,AW00020209,"Andrea Turner",62,"Above 60",2,3169,"medium spender",2013-10-10,149,2,2,149,1584.5000,21.2685
9210,AW00020210,"Stephanie Powell",61,"Above 60",1,2443,"medium spender",2013-02-17,157,1,1,157,2443.0000,15.5605
9211,AW00020211,"Scott Rodgers",52,40-60,2,5279,"high spender",2013-06-01,153,2,2,153,2639.5000,34.5033
9212,AW00020212,"Krista Alonso",50,40-60,2,30,"low spender",2013-12-15,147,2,2,147,15.0000,0.2041
9213,AW00020213,"Gina Dominguez",50,40-60,2,6021,"high spender",2013-06-05,153,2,2,153,3010.5000,39.3529
9214,AW00020214,"Trisha Liu",52,40-60,2,5279,"high spender",2013-06-25,153,2,2,153,2639.5000,34.5033
9215,AW00020215,"Ioannis Xylaras",51,40-60,2,5279,"high spender",2013-06-07,153,2,2,153,2639.5000,34.5033
9216,AW00020216,"Shawn Chander",52,40-60,2,5279,"high spender",2013-06-04,153,2,2,153,2639.5000,34.5033
9217,AW00020217,"Valerie Wang",42,40-60,2,6021,"high spender",2013-06-04,153,2,2,153,3010.5000,39.3529
9218,AW00020218,"Drew Xie",47,40-60,2,30,"low spender",2013-05-03,154,2,2,154,15.0000,0.1948
9219,AW00020219,"Colleen Harrison",50,40-60,2,6021,"high spender",2013-05-31,154,2,2,154,3010.5000,39.0974
9220,AW00020220,"Wendy Carlson",51,40-60,2,6021,"high spender",2013-06-06,153,2,2,153,3010.5000,39.3529
9221,AW00020221,"Kaylee Sanders",45,40-60,2,6021,"high spender",2013-06-15,153,2,2,153,3010.5000,39.3529
9222,AW00020222,"Melissa Morgan",47,40-60,2,30,"low spender",2013-12-18,147,2,2,147,15.0000,0.2041
9223,AW00020223,"Terrance Malhotra",47,40-60,2,9,"low spender",2013-12-28,147,2,2,147,4.5000,0.0612
9224,AW00020224,"Lawrence Gill",54,40-60,2,30,"low spender",2013-10-05,149,2,2,149,15.0000,0.2013
9225,AW00020225,"Sharon Rai",53,40-60,2,6021,"high spender",2013-06-16,153,2,2,153,3010.5000,39.3529
9226,AW00020226,"Valerie She",54,40-60,2,6021,"high spender",2013-06-05,153,2,2,153,3010.5000,39.3529
9227,AW00020227,"Louis Zhang",53,40-60,2,6021,"high spender",2013-06-22,153,2,2,153,3010.5000,39.3529
9228,AW00020228,"Raymond Arthur",54,40-60,2,6021,"high spender",2013-05-30,154,2,2,154,3010.5000,39.0974
9229,AW00020229,"Austin Walker",55,40-60,1,30,"low spender",2013-08-19,151,1,1,151,30.0000,0.1987
9230,AW00020230,"Gary Munoz",49,40-60,1,30,"low spender",2013-06-13,153,1,1,153,30.0000,0.1961
9231,AW00020231,"Kelvin Zhou",55,40-60,1,4,"low spender",2013-05-23,154,1,1,154,4.0000,0.0260
9232,AW00020232,"Franklin Chande",56,40-60,1,30,"low spender",2013-06-13,153,1,1,153,30.0000,0.1961
9233,AW00020233,"Jenny Raje",56,40-60,1,5,"low spender",2013-05-03,154,1,1,154,5.0000,0.0325
9234,AW00020234,"Gerald Mehta",55,40-60,1,30,"low spender",2013-02-23,157,1,1,157,30.0000,0.1911
9235,AW00020235,"Kenneth Deng",56,40-60,1,5,"low spender",2013-12-13,147,1,1,147,5.0000,0.0340
9236,AW00020236,"Cesar Chandra",57,40-60,2,5279,"high spender",2013-06-30,153,2,2,153,2639.5000,34.5033
9237,AW00020237,"Hunter Yang",57,40-60,1,21,"low spender",2013-02-01,157,1,1,157,21.0000,0.1338
9238,AW00020238,"Anna Watson",52,40-60,2,6021,"high spender",2013-06-23,153,2,2,153,3010.5000,39.3529
9239,AW00020239,"Jill Ortega",41,40-60,2,6021,"high spender",2013-06-19,153,2,2,153,3010.5000,39.3529
9240,AW00020240,"Beth Rubio",59,40-60,1,30,"low spender",2013-10-16,149,1,1,149,30.0000,0.2013
9241,AW00020241,"Cesar Mehta",59,40-60,2,5279,"high spender",2013-07-20,152,2,2,152,2639.5000,34.7303
9242,AW00020242,"Christopher Thomas",89,"Above 60",2,6021,"high spender",2013-06-13,153,2,2,153,3010.5000,39.3529
9243,AW00020243,"Tamara Ye",54,40-60,1,4,"low spender",2013-05-22,154,1,1,154,4.0000,0.0260
9244,AW00020244,"Dawn Raji",54,40-60,2,6021,"high spender",2013-06-13,153,2,2,153,3010.5000,39.3529
9245,AW00020245,"Darren Malhotra",54,40-60,2,6021,"high spender",2013-07-21,152,2,2,152,3010.5000,39.6118
9246,AW00020246,"Mindy Xu",49,40-60,2,6021,"high spender",2013-06-30,153,2,2,153,3010.5000,39.3529
9247,AW00020247,"Kristina Lopez",54,40-60,2,6021,"high spender",2013-07-25,152,2,2,152,3010.5000,39.6118
9248,AW00020248,"Gina Suarez",60,40-60,1,5,"low spender",2013-12-26,147,1,1,147,5.0000,0.0340
9249,AW00020249,"Tasha Kumar",60,40-60,2,5279,"high spender",2013-07-24,152,2,2,152,2639.5000,34.7303
9250,AW00020250,"Charles Garcia",60,40-60,1,5,"low spender",2013-04-18,155,1,1,155,5.0000,0.0323
9251,AW00020251,"Luis Li",60,40-60,1,30,"low spender",2013-04-22,155,1,1,155,30.0000,0.1935
9252,AW00020252,"Darrell Raje",54,40-60,1,30,"low spender",2013-09-01,150,1,1,150,30.0000,0.2000
9253,AW00020253,"Veronica Kapoor",49,40-60,2,6021,"high spender",2013-07-26,152,2,2,152,3010.5000,39.6118
9254,AW00020254,"Dana Gutierrez",55,40-60,1,4,"low spender",2013-09-16,150,1,1,150,4.0000,0.0267
9255,AW00020255,"Stephanie Russell",49,40-60,1,21,"low spender",2013-02-10,157,1,1,157,21.0000,0.1338
9256,AW00020256,"Javier Serrano",50,40-60,2,6021,"high spender",2013-07-17,152,2,2,152,3010.5000,39.6118
9257,AW00020257,"Roy Carlson",50,40-60,1,21,"low spender",2014-01-24,146,1,1,146,21.0000,0.1438
9258,AW00020258,"Katelyn Ward",46,40-60,2,6021,"high spender",2013-07-13,152,2,2,152,3010.5000,39.6118
9259,AW00020259,"Jenny Andersen",51,40-60,2,6021,"high spender",2013-07-19,152,2,2,152,3010.5000,39.6118
9260,AW00020260,"Ethan Martinez",58,40-60,2,5279,"high spender",2013-06-30,153,2,2,153,2639.5000,34.5033
9261,AW00020261,"Mariah Rivera",58,40-60,2,5279,"high spender",2013-07-30,152,2,2,152,2639.5000,34.7303
9262,AW00020262,"Brett Prasad",58,40-60,1,4,"low spender",2013-07-01,152,1,1,152,4.0000,0.0263
9263,AW00020263,"Steve Zhou",57,40-60,1,21,"low spender",2013-11-26,148,1,1,148,21.0000,0.1419
9264,AW00020264,"Jay Carlson",53,40-60,2,5279,"high spender",2013-07-23,152,2,2,152,2639.5000,34.7303
9265,AW00020265,"Clarence Guo",59,40-60,1,30,"low spender",2013-03-13,156,1,1,156,30.0000,0.1923
9266,AW00020266,"Summer Gonzalez",53,40-60,1,4,"low spender",2013-04-20,155,1,1,155,4.0000,0.0258
9267,AW00020267,"Monica Garcia",54,40-60,1,4,"low spender",2013-08-05,151,1,1,151,4.0000,0.0265
9268,AW00020268,"Jorge He",54,40-60,1,21,"low spender",2013-10-23,149,1,1,149,21.0000,0.1409
9269,AW00020269,"Hunter Foster",65,"Above 60",1,5,"low spender",2013-10-28,149,1,1,149,5.0000,0.0336
9270,AW00020270,"Kevin Phillips",44,40-60,1,9,"low spender",2013-04-22,155,1,1,155,9.0000,0.0581
9271,AW00020271,"Barry Fernandez",44,40-60,1,70,"low spender",2013-07-17,152,1,1,152,70.0000,0.4605
9272,AW00020272,"Seth James",45,40-60,1,70,"low spender",2013-09-24,150,1,1,150,70.0000,0.4667
9273,AW00020273,"Katherine Martin",43,40-60,1,5,"low spender",2013-09-28,150,1,1,150,5.0000,0.0333
9274,AW00020274,"Brent Wang",44,40-60,1,70,"low spender",2013-08-02,151,1,1,151,70.0000,0.4636
9275,AW00020275,"Angela Kelly",40,20-40,1,64,"low spender",2014-01-13,146,1,1,146,64.0000,0.4384
9276,AW00020276,"Haley Sanchez",40,20-40,1,70,"low spender",2014-01-05,146,1,1,146,70.0000,0.4795
9277,AW00020277,"Mary Hall",83,"Above 60",1,5,"low spender",2013-05-03,154,1,1,154,5.0000,0.0325
9278,AW00020278,"Alisha Oliver",43,40-60,1,70,"low spender",2013-03-03,156,1,1,156,70.0000,0.4487
9279,AW00020279,"Trevor Henderson",43,40-60,1,70,"low spender",2013-03-16,156,1,1,156,70.0000,0.4487
9280,AW00020280,"Joshua Harris",41,40-60,2,47,"low spender",2013-09-14,150,2,2,150,23.5000,0.3133
9281,AW00020281,"Karl Xie",41,40-60,1,1120,"medium spender",2013-06-18,153,1,1,153,1120.0000,7.3203
9282,AW00020282,"Trisha Xu",81,"Above 60",1,30,"low spender",2013-07-05,152,1,1,152,30.0000,0.1974
9283,AW00020283,"Katie Shen",74,"Above 60",2,5279,"high spender",2013-08-19,151,2,2,151,2639.5000,34.9603
9284,AW00020284,"Deanna Ashe",77,"Above 60",2,5279,"high spender",2013-08-28,151,2,2,151,2639.5000,34.9603
9285,AW00020285,"Aaron Alexander",43,40-60,1,70,"low spender",2013-12-13,147,1,1,147,70.0000,0.4762
9286,AW00020286,"Stacey Wu",43,40-60,1,70,"low spender",2013-04-24,155,1,1,155,70.0000,0.4516
9287,AW00020287,"Destiny Simmons",43,40-60,1,70,"low spender",2013-09-11,150,1,1,150,70.0000,0.4667
9288,AW00020288,"Jeremiah Edwards",44,40-60,1,70,"low spender",2013-11-09,148,1,1,148,70.0000,0.4730
9289,AW00020289,"Jada Richardson",44,40-60,1,70,"low spender",2013-08-22,151,1,1,151,70.0000,0.4636
9290,AW00020290,"Austin Simmons",43,40-60,1,70,"low spender",2013-04-09,155,1,1,155,70.0000,0.4516
9291,AW00020291,"Alexis Walker",44,40-60,1,1120,"medium spender",2013-06-23,153,1,1,153,1120.0000,7.3203
9292,AW00020292,"Katherine Ross",40,20-40,1,70,"low spender",2013-10-30,149,1,1,149,70.0000,0.4698
9293,AW00020293,"Rachel Jackson",46,40-60,1,70,"low spender",2013-09-15,150,1,1,150,70.0000,0.4667
9294,AW00020294,"Julia Davis",40,20-40,1,70,"low spender",2013-09-13,150,1,1,150,70.0000,0.4667
9295,AW00020295,"Christopher Brown",46,40-60,1,1120,"medium spender",2013-06-13,153,1,1,153,1120.0000,7.3203
9296,AW00020296,"Morgan Diaz",47,40-60,1,1120,"medium spender",2013-05-30,154,1,1,154,1120.0000,7.2727
9297,AW00020297,"Valerie Wu",47,40-60,1,2443,"medium spender",2013-03-12,156,1,1,156,2443.0000,15.6603
9298,AW00020298,"Edgar Arun",47,40-60,1,70,"low spender",2014-01-26,146,1,1,146,70.0000,0.4795
9299,AW00020299,"Megan Cook",51,40-60,1,22,"low spender",2013-04-13,155,1,1,155,22.0000,0.1419
9300,AW00020300,"Xavier Garcia",52,40-60,1,22,"low spender",2013-09-25,150,1,1,150,22.0000,0.1467
9301,AW00020301,"Gloria Bradley",46,40-60,1,70,"low spender",2013-05-23,154,1,1,154,70.0000,0.4545
9302,AW00020302,"Tasha Andersen",46,40-60,1,2443,"medium spender",2013-03-24,156,1,1,156,2443.0000,15.6603
9303,AW00020303,"Bryce Morgan",52,40-60,1,2443,"medium spender",2013-03-24,156,1,1,156,2443.0000,15.6603
9304,AW00020304,"Jesse Edwards",41,40-60,1,1120,"medium spender",2013-06-19,153,1,1,153,1120.0000,7.3203
9305,AW00020305,"Caleb Ross",40,20-40,1,70,"low spender",2013-10-06,149,1,1,149,70.0000,0.4698
9306,AW00020306,"Mary Baker",40,20-40,1,70,"low spender",2013-05-01,154,1,1,154,70.0000,0.4545
9307,AW00020307,"Natalie Blue",41,40-60,1,70,"low spender",2013-06-09,153,1,1,153,70.0000,0.4575
9308,AW00020308,"Pieter Uittenbogaard",40,20-40,1,70,"low spender",2013-03-18,156,1,1,156,70.0000,0.4487
9309,AW00020309,"Cristina Sharma",70,"Above 60",1,5,"low spender",2014-01-04,146,1,1,146,5.0000,0.0342
9310,AW00020310,"Timothy Ramirez",41,40-60,1,1120,"medium spender",2013-06-19,153,1,1,153,1120.0000,7.3203
9311,AW00020311,"Cole Bell",41,40-60,1,70,"low spender",2013-11-17,148,1,1,148,70.0000,0.4730
9312,AW00020312,"Ryan Lewis",42,40-60,1,5,"low spender",2013-05-06,154,1,1,154,5.0000,0.0325
9313,AW00020313,"Oscar Bennett",41,40-60,1,70,"low spender",2013-12-02,147,1,1,147,70.0000,0.4762
9314,AW00020314,"Russell Deng",72,"Above 60",1,5,"low spender",2013-11-22,148,1,1,148,5.0000,0.0338
9315,AW00020315,"Devin Ramirez",42,40-60,1,70,"low spender",2013-06-15,153,1,1,153,70.0000,0.4575
9316,AW00020316,"Suzanne Zhang",74,"Above 60",1,5,"low spender",2013-02-26,157,1,1,157,5.0000,0.0318
9317,AW00020317,"Alex Green",74,"Above 60",1,5,"low spender",2013-03-28,156,1,1,156,5.0000,0.0321
9318,AW00020318,"Amanda Turner",43,40-60,2,3191,"medium spender",2013-10-27,149,2,2,149,1595.5000,21.4161
9319,AW00020319,"Dylan Alexander",48,40-60,1,1120,"medium spender",2013-06-14,153,1,1,153,1120.0000,7.3203
9320,AW00020320,"Mindy Nath",48,40-60,1,1120,"medium spender",2013-06-07,153,1,1,153,1120.0000,7.3203
9321,AW00020321,"Colleen Chen",48,40-60,1,1120,"medium spender",2013-06-10,153,1,1,153,1120.0000,7.3203
9322,AW00020322,"Rachel Wood",57,40-60,1,70,"low spender",2013-12-25,147,1,1,147,70.0000,0.4762
9323,AW00020323,"Justin Coleman",57,40-60,1,2443,"medium spender",2013-03-21,156,1,1,156,2443.0000,15.6603
9324,AW00020324,"Ashley Rodriguez",51,40-60,1,2443,"medium spender",2013-03-29,156,1,1,156,2443.0000,15.6603
9325,AW00020325,"Charles Williams",57,40-60,1,9,"low spender",2013-10-31,149,1,1,149,9.0000,0.0604
9326,AW00020326,"Paige Blue",57,40-60,1,70,"low spender",2013-04-28,155,1,1,155,70.0000,0.4516
9327,AW00020327,"Sophia Perez",51,40-60,1,70,"low spender",2013-05-18,154,1,1,154,70.0000,0.4545
9328,AW00020328,"Sierra Carter",45,40-60,1,70,"low spender",2013-08-18,151,1,1,151,70.0000,0.4636
9329,AW00020329,"Jose Yang",51,40-60,1,70,"low spender",2013-10-23,149,1,1,149,70.0000,0.4698
9330,AW00020330,"Nathan Thomas",52,40-60,1,22,"low spender",2013-12-31,147,1,1,147,22.0000,0.1497
9331,AW00020331,"Jeremy Cox",58,40-60,1,70,"low spender",2013-05-29,154,1,1,154,70.0000,0.4545
9332,AW00020332,"Danny Navarro",58,40-60,1,9,"low spender",2013-09-11,150,1,1,150,9.0000,0.0600
9333,AW00020333,"Abigail Gonzales",57,40-60,1,70,"low spender",2013-11-15,148,1,1,148,70.0000,0.4730
9334,AW00020334,"Jeremiah Mitchell",52,40-60,1,70,"low spender",2013-02-13,157,1,1,157,70.0000,0.4459
9335,AW00020335,"Adam Gonzales",58,40-60,1,70,"low spender",2013-09-23,150,1,1,150,70.0000,0.4667
9336,AW00020336,"Ian Young",52,40-60,1,70,"low spender",2013-12-15,147,1,1,147,70.0000,0.4762
9337,AW00020337,"Xavier Hall",46,40-60,1,2443,"medium spender",2013-03-04,156,1,1,156,2443.0000,15.6603
9338,AW00020338,"Anna James",58,40-60,1,70,"low spender",2013-10-21,149,1,1,149,70.0000,0.4698
9339,AW00020339,"Kaitlyn Hughes",58,40-60,1,2443,"medium spender",2013-03-27,156,1,1,156,2443.0000,15.6603
9340,AW00020340,"Makayla Kelly",58,40-60,1,2443,"medium spender",2013-03-31,156,1,1,156,2443.0000,15.6603
9341,AW00020341,"Tyler Smith",59,40-60,1,22,"low spender",2013-07-28,152,1,1,152,22.0000,0.1447
9342,AW00020342,"Aimee Lu",59,40-60,1,9,"low spender",2013-10-07,149,1,1,149,9.0000,0.0604
9343,AW00020343,"Sierra Hill",59,40-60,1,70,"low spender",2013-02-06,157,1,1,157,70.0000,0.4459
9344,AW00020344,"Ashlee Anand",58,40-60,1,70,"low spender",2013-03-08,156,1,1,156,70.0000,0.4487
9345,AW00020345,"Regina Martinez",53,40-60,1,2443,"medium spender",2013-04-12,155,1,1,155,2443.0000,15.7613
9346,AW00020346,"Angelica Washington",59,40-60,1,2443,"medium spender",2013-04-20,155,1,1,155,2443.0000,15.7613
9347,AW00020347,"Savannah Roberts",48,40-60,1,2443,"medium spender",2013-04-20,155,1,1,155,2443.0000,15.7613
9348,AW00020348,"Chloe Evans",42,40-60,1,2443,"medium spender",2013-04-08,155,1,1,155,2443.0000,15.7613
9349,AW00020349,"Nicole Harris",64,"Above 60",1,70,"low spender",2013-07-04,152,1,1,152,70.0000,0.4605
9350,AW00020350,"Isabella Campbell",65,"Above 60",2,3191,"medium spender",2013-11-08,148,2,2,148,1595.5000,21.5608
9351,AW00020351,"Maria Gonzalez",65,"Above 60",1,70,"low spender",2013-09-20,150,1,1,150,70.0000,0.4667
9352,AW00020352,"Melissa Foster",65,"Above 60",1,70,"low spender",2013-04-16,155,1,1,155,70.0000,0.4516
9353,AW00020353,"Allison Phillips",65,"Above 60",1,70,"low spender",2013-04-19,155,1,1,155,70.0000,0.4516
9354,AW00020354,"Austin Williams",65,"Above 60",1,22,"low spender",2013-05-27,154,1,1,154,22.0000,0.1429
9355,AW00020355,"Melanie Gray",66,"Above 60",1,9,"low spender",2013-10-02,149,1,1,149,9.0000,0.0604
9356,AW00020356,"Louis Lu",85,"Above 60",1,9,"low spender",2013-12-15,147,1,1,147,9.0000,0.0612
9357,AW00020357,"Julian Price",85,"Above 60",1,70,"low spender",2013-06-20,153,1,1,153,70.0000,0.4575
9358,AW00020358,"Brian Murphy",79,"Above 60",1,70,"low spender",2013-05-03,154,1,1,154,70.0000,0.4545
9359,AW00020359,"Rachel Blue",85,"Above 60",1,70,"low spender",2013-06-07,153,1,1,153,70.0000,0.4575
9360,AW00020360,"Brianna Russell",85,"Above 60",1,70,"low spender",2013-08-22,151,1,1,151,70.0000,0.4636
9361,AW00020361,"Jonathon Moreno",83,"Above 60",1,70,"low spender",2013-02-14,157,1,1,157,70.0000,0.4459
9362,AW00020362,"Seth Gonzalez",83,"Above 60",1,70,"low spender",2013-11-11,148,1,1,148,70.0000,0.4730
9363,AW00020363,"Alexander Brown",84,"Above 60",1,70,"low spender",2013-11-11,148,1,1,148,70.0000,0.4730
9364,AW00020364,"Anna Jackson",84,"Above 60",1,70,"low spender",2013-12-21,147,1,1,147,70.0000,0.4762
9365,AW00020365,"Isaac Scott",60,40-60,1,70,"low spender",2014-01-26,146,1,1,146,70.0000,0.4795
9366,AW00020366,"Marcus Powell",54,40-60,1,70,"low spender",2013-02-24,157,1,1,157,70.0000,0.4459
9367,AW00020367,"Jessica Anderson",49,40-60,1,70,"low spender",2013-11-30,148,1,1,148,70.0000,0.4730
9368,AW00020368,"Thomas Jackson",66,"Above 60",1,70,"low spender",2013-05-06,154,1,1,154,70.0000,0.4545
9369,AW00020369,"Trevor Barnes",60,40-60,1,10,"low spender",2013-05-08,154,1,1,154,10.0000,0.0649
9370,AW00020370,"Blake Young",66,"Above 60",1,5,"low spender",2013-05-08,154,1,1,154,5.0000,0.0325
9371,AW00020371,"Grace Bryant",66,"Above 60",1,1120,"medium spender",2013-06-15,153,1,1,153,1120.0000,7.3203
9372,AW00020372,"Kaitlyn Edwards",60,40-60,1,1120,"medium spender",2013-06-12,153,1,1,153,1120.0000,7.3203
9373,AW00020373,"Morgan Williams",61,"Above 60",2,3191,"medium spender",2013-11-08,148,2,2,148,1595.5000,21.5608
9374,AW00020374,"Fernando Adams",66,"Above 60",1,1120,"medium spender",2013-05-31,154,1,1,154,1120.0000,7.2727
9375,AW00020375,"Olivia Perry",67,"Above 60",2,4366,"medium spender",2013-11-05,148,2,2,148,2183.0000,29.5000
9376,AW00020376,"Destiny Lewis",66,"Above 60",1,2443,"medium spender",2013-04-26,155,1,1,155,2443.0000,15.7613
9377,AW00020377,"Brian Reed",67,"Above 60",1,2443,"medium spender",2013-05-27,154,1,1,154,2443.0000,15.8636
9378,AW00020378,"Nathan Jai",77,"Above 60",1,70,"low spender",2013-02-15,157,1,1,157,70.0000,0.4459
9379,AW00020379,"Brittney Chen",82,"Above 60",1,70,"low spender",2013-08-05,151,1,1,151,70.0000,0.4636
9380,AW00020380,"Catherine Reed",78,"Above 60",1,5,"low spender",2013-04-21,155,1,1,155,5.0000,0.0323
9381,AW00020381,"Blake Bennett",82,"Above 60",1,70,"low spender",2013-10-30,149,1,1,149,70.0000,0.4698
9382,AW00020382,"Jack Hernandez",82,"Above 60",1,2443,"medium spender",2013-04-30,155,1,1,155,2443.0000,15.7613
